Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,TaxonCode,Previously_Obs,Month,Hour,Season,Observation_Duration
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,85791.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Baltimore Oriole,Icterus galbula,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,93655.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,94228.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Female,Northern Cardinal,Cardinalis cardinalis,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,94228.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,88350.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,94215.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,94228.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Song Sparrow,Melospiza melodia,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,85643.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,False,True,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,85824.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Gray Catbird,Dumetella carolinensis,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,89977.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,94228.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,Northern Flicker,Colaptes auratus,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,84820.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,88038.0,False,6,,Monsoon,
MONO,,,MONO-0066,Grassland,2018,2018-06-14,,,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,22.7999992370605,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,88038.0,False,6,,Monsoon,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,False,False,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,86252.0,False,5,,Summer,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,False,True,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,94257.0,False,5,,Summer,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,5 - 7.5 min,Visualization,,True,Undetermined,Rock Dove,Columba livia,False,False,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,82677.0,False,5,,Summer,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,5 - 7.5 min,Visualization,,True,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,False,False,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,93613.0,False,5,,Summer,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Visualization,,True,Undetermined,Blue Jay,Cyanocitta cristata,False,False,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,86252.0,False,5,,Summer,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,False,False,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,88296.0,False,5,,Summer,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,American Robin,Turdus migratorius,False,False,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,87136.0,False,5,,Summer,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,False,False,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,84781.0,False,5,,Summer,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Horned Lark,Eremophila alpestris,False,False,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,264079.0,False,5,,Summer,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Visualization,,True,Undetermined,Common Grackle,Quiscalus quiscula,False,False,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,94206.0,False,5,,Summer,
MONO,,,MONO-0095,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,False,False,11.0,90.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,85643.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,88038.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,False,False,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,94228.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,False,False,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,84781.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,False,False,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,94228.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,False,True,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,94257.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,False,True,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,265876.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,False,False,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,82737.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,False,True,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,94257.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,266957.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,False,False,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,94228.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,False,False,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,88350.0,False,5,,Summer,
MONO,,,MONO-0104,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,False,False,11.3999996185303,83.6999969482422,Fog,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,86252.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,85643.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Visualization,50 - 100 Meters,False,Female,Red-winged Blackbird,Agelaius phoeniceus,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,93613.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,93613.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,93613.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,93613.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,88350.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,93613.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,Bobolink,Dolichonyx oryzivorus,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,93599.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,84781.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,False,Male,Eastern Bluebird,Sialia sialis,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,87184.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,266957.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,94228.0,False,5,,Summer,
MONO,,,MONO-0094,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Visualization,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,False,False,13.8000001907349,79.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,93613.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,5 - 7.5 min,Visualization,50 - 100 Meters,False,Undetermined,Rock Dove,Columba livia,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,82677.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,False,Undetermined,Killdeer,Charadrius vociferus,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,77646.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Unidentified Warbler,Parulidae,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,91010.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Northern Waterthrush,Parkesia noveboracensis,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,773765.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,88350.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,93613.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,85643.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,Killdeer,Charadrius vociferus,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,77646.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Yellow Warbler,Setophaga petechia,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,773778.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,93613.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,266957.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,93613.0,False,5,,Summer,
MONO,,,MONO-0087,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,False,False,16.2000007629395,93.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,85643.0,False,5,,Summer,
MONO,,,MONO-0071,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,False,False,17.2999992370605,77.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,True,84781.0,False,5,,Summer,
MONO,,,MONO-0071,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,False,True,17.2999992370605,77.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,True,84936.0,False,5,,Summer,
MONO,,,MONO-0071,Grassland,2018,2018-05-07,,,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,False,False,17.2999992370605,77.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,True,94228.0,False,5,,Summer,
